Time,theta_ref,theta_med,I_LOOP_mA,V_RL_V,V_TX_V,I_IN_uA,v_cursor,erro_FE_pc,I_receptor_mA
1.5470000000999404,556.9199829101562,555.6536254882812,6.469571590423584,1.617392897605896,18.824342727661133,64.71174621582031,0.3867500126361847,-0.035176485776901245,6.469571590423584
1.5480000000999403,557.280029296875,556.0142211914062,6.471174240112305,1.6177935600280762,18.823060989379883,64.72776794433594,0.3869999945163727,-0.03516045957803726,6.471174240112305
1.5490000000999402,557.6400146484375,556.3748168945312,6.472776889801025,1.6181942224502563,18.821779251098633,64.7437973022461,0.38725000619888306,-0.03514443710446358,6.472776889801025
1.55000000009994,558.0,556.7353515625,6.474379539489746,1.6185948848724365,18.82049560546875,64.75981903076172,0.38749998807907104,-0.035128410905599594,6.474379539489746
1.55100000009994,558.3599853515625,557.095947265625,6.475982189178467,1.6189955472946167,18.8192138671875,64.77584838867188,0.3877499997615814,-0.03511238470673561,6.475982189178467
1.5520000000999399,558.719970703125,557.45654296875,6.477584362030029,1.6193960905075073,18.81793212890625,64.7918701171875,0.3880000114440918,-0.03509635850787163,6.477584362030029
1.5530000000999398,559.0800170898438,557.8170776367188,6.47918701171875,1.6197967529296875,18.816650390625,64.80789947509766,0.3882499933242798,-0.035080332309007645,6.47918701171875
1.5540000000999397,559.4400024414062,558.1776733398438,6.480789661407471,1.6201974153518677,18.81536865234375,64.82392120361328,0.38850000500679016,-0.03506430611014366,6.480789661407471
1.5550000000999395,559.7999877929688,558.5382690429688,6.482392311096191,1.6205980777740479,18.8140869140625,64.83995056152344,0.38874998688697815,-0.03504827991127968,6.482392311096191
1.5560000000999394,560.1599731445312,558.8988647460938,6.483994960784912,1.620998740196228,18.812803268432617,64.85597229003906,0.3889999985694885,-0.035032257437705994,6.483994960784912
1.5570000000999393,560.52001953125,559.2593994140625,6.485597610473633,1.6213994026184082,18.811521530151367,64.87200164794922,0.3892500102519989,-0.03501623123884201,6.485597610473633
1.5580000000999392,560.8800048828125,559.6199951171875,6.487199783325195,1.6217999458312988,18.810239791870117,64.88802337646484,0.3894999921321869,-0.03500020503997803,6.487199783325195
1.559000000099939,561.239990234375,559.9805908203125,6.488802433013916,1.622200608253479,18.808958053588867,64.904052734375,0.38975000381469727,-0.034984178841114044,6.488802433013916
1.560000000099939,561.5999755859375,560.3411254882812,6.490405082702637,1.6226012706756592,18.807676315307617,64.92007446289062,0.38999998569488525,-0.03496815264225006,6.490405082702637
1.561000000099939,561.9600219726562,560.7017211914062,6.492007732391357,1.6230019330978394,18.806394577026367,64.93610382080078,0.39024999737739563,-0.03495212644338608,6.492007732391357
1.5620000000999388,562.3200073242188,561.0623168945312,6.493610382080078,1.6234025955200195,18.805110931396484,64.9521255493164,0.390500009059906,-0.03493610396981239,6.493610382080078
1.5630000000999387,562.6799926757812,561.4228515625,6.495212554931641,1.6238031387329102,18.803829193115234,64.96815490722656,0.390749990940094,-0.03492007777094841,6.495212554931641
1.5640000000999386,563.0399780273438,561.783447265625,6.496815204620361,1.6242038011550903,18.802547454833984,64.98417663574219,0.39100000262260437,-0.03490405157208443,6.496815204620361
1.5650000000999384,563.4000244140625,562.14404296875,6.498417854309082,1.6246044635772705,18.801265716552734,65.00020599365234,0.39125001430511475,-0.034888025373220444,6.498417854309082
1.5660000000999383,563.760009765625,562.5045776367188,6.500020503997803,1.6250051259994507,18.799983978271484,65.01622772216797,0.39149999618530273,-0.03487199917435646,6.500020503997803
1.5670000000999382,564.1199951171875,562.8651733398438,6.501623153686523,1.6254057884216309,18.798702239990234,65.03225708007812,0.3917500078678131,-0.03485597297549248,6.501623153686523
1.5680000000999381,564.47998046875,563.2257690429688,6.503225803375244,1.625806450843811,18.79741859436035,65.04827880859375,0.3919999897480011,-0.034839946776628494,6.503225803375244
1.569000000099938,564.8400268554688,563.5863647460938,6.504827976226807,1.6262069940567017,18.7961368560791,65.0643081665039,0.3922500014305115,-0.03482392430305481,6.504827976226807
