tempo,x_referencia,y_instrumento
27.416666666666668,0.2548828125,0.17578125
27.433333333333334,0.263671875,0.263671875
27.45,0.2724609375,0.17578125
27.466666666666665,0.28125,0.263671875
27.483333333333334,0.2900390625,0.17578125
27.5,0.298828125,0.263671875
27.516666666666666,0.3076171875,0.263671875
27.533333333333335,0.31640625,0.263671875
27.55,0.3251953125,0.263671875
27.566666666666666,0.333984375,0.263671875
27.583333333333332,0.3427734375,0.3515625
27.6,0.3515625,0.263671875
27.616666666666667,0.3603515625,0.3515625
27.633333333333333,0.369140625,0.263671875
27.65,0.3779296875,0.263671875
27.666666666666668,0.38671875,0.3515625
27.683333333333334,0.3955078125,0.3515625
27.7,0.404296875,0.3515625
27.716666666666665,0.4130859375,0.3515625
27.733333333333334,0.421875,0.3515625
27.75,0.4306640625,0.439453125
27.766666666666666,0.439453125,0.3515625
27.783333333333335,0.4482421875,0.3515625
27.8,0.45703125,0.3515625
27.816666666666666,0.4658203125,0.439453125
27.833333333333332,0.474609375,0.439453125
27.85,0.4833984375,0.439453125
27.866666666666667,0.4921875,0.439453125
27.883333333333333,0.5009765625,0.439453125
27.9,0.509765625,0.52734375
27.916666666666668,0.5185546875,0.439453125
27.933333333333334,0.52734375,0.52734375
27.95,0.5361328125,0.52734375
27.966666666666665,0.544921875,0.52734375
27.983333333333334,0.5537109375,0.52734375
28.0,0.5625,0.52734375
28.016666666666666,0.5712890625,0.52734375
28.033333333333335,0.580078125,0.52734375
28.05,0.5888671875,0.52734375
28.066666666666666,0.59765625,0.52734375
28.083333333333332,0.6064453125,0.615234375
28.1,0.615234375,0.615234375
28.116666666666667,0.6240234375,0.52734375
28.133333333333333,0.6328125,0.615234375
28.15,0.6416015625,0.615234375
28.166666666666668,0.650390625,0.615234375
28.183333333333334,0.6591796875,0.615234375
28.2,0.66796875,0.615234375
28.216666666666665,0.6767578125,0.615234375
28.233333333333334,0.685546875,0.615234375
28.25,0.6943359375,0.615234375
28.266666666666666,0.703125,0.703125
28.283333333333335,0.7119140625,0.615234375
28.3,0.720703125,0.703125
28.316666666666666,0.7294921875,0.703125
28.333333333333332,0.73828125,0.703125
28.35,0.7470703125,0.703125
28.366666666666667,0.755859375,0.703125
28.383333333333333,0.7646484375,0.703125
28.4,0.7734375,0.703125
28.416666666666668,0.7822265625,0.703125
28.433333333333334,0.791015625,0.703125
28.45,0.7998046875,0.703125
28.466666666666665,0.80859375,0.791015625
28.483333333333334,0.8173828125,0.791015625
28.5,0.826171875,0.791015625
28.516666666666666,0.8349609375,0.791015625
28.533333333333335,0.84375,0.791015625
28.55,0.8525390625,0.791015625
28.566666666666666,0.861328125,0.791015625
28.583333333333332,0.8701171875,0.791015625
28.6,0.87890625,0.791015625
28.616666666666667,0.0,-0.087890625
28.633333333333333,0.0087890625,-0.087890625
28.65,0.017578125,-0.087890625
28.666666666666668,0.0263671875,0.0
28.683333333333334,0.03515625,0.0
28.7,0.0439453125,0.0
28.716666666666665,0.052734375,0.0
28.733333333333334,0.0615234375,0.0
28.75,0.0703125,0.087890625
28.766666666666666,0.0791015625,0.0
28.783333333333335,0.087890625,0.0
28.8,0.0966796875,0.0
28.816666666666666,0.10546875,0.0
28.833333333333332,0.1142578125,0.087890625
28.85,0.123046875,0.087890625
28.866666666666667,0.1318359375,0.087890625
28.883333333333333,0.140625,0.087890625
28.9,0.1494140625,0.087890625
28.916666666666668,0.158203125,0.087890625
28.933333333333334,0.1669921875,0.087890625
28.95,0.17578125,0.087890625
28.966666666666665,0.1845703125,0.087890625
28.983333333333334,0.193359375,0.087890625
29.0,0.2021484375,0.17578125
29.016666666666666,0.2109375,0.17578125
29.033333333333335,0.2197265625,0.17578125
29.05,0.228515625,0.17578125
29.066666666666666,0.2373046875,0.263671875
29.083333333333332,0.24609375,0.263671875
29.1,0.2548828125,0.17578125
29.116666666666667,0.263671875,0.17578125
29.133333333333333,0.2724609375,0.263671875
29.15,0.28125,0.17578125
29.166666666666668,0.2900390625,0.263671875
29.183333333333334,0.298828125,0.263671875
29.2,0.3076171875,0.263671875
29.216666666666665,0.31640625,0.263671875
29.233333333333334,0.3251953125,0.263671875
29.25,0.333984375,0.263671875
29.266666666666666,0.3427734375,0.263671875
29.283333333333335,0.3515625,0.3515625
29.3,0.3603515625,0.263671875
29.316666666666666,0.369140625,0.3515625
29.333333333333332,0.3779296875,0.3515625
29.35,0.38671875,0.3515625
29.366666666666667,0.3955078125,0.3515625
29.383333333333333,0.404296875,0.3515625
29.4,0.4130859375,0.3515625
29.416666666666668,0.421875,0.3515625
29.433333333333334,0.4306640625,0.3515625
29.45,0.439453125,0.3515625
29.466666666666665,0.4482421875,0.439453125
29.483333333333334,0.45703125,0.3515625
29.5,0.4658203125,0.439453125
29.516666666666666,0.474609375,0.439453125
29.533333333333335,0.4833984375,0.439453125
29.55,0.4921875,0.439453125
29.566666666666666,0.5009765625,0.439453125
29.583333333333332,0.509765625,0.439453125
29.6,0.5185546875,0.52734375
29.616666666666667,0.52734375,0.52734375
29.633333333333333,0.5361328125,0.52734375
29.65,0.544921875,0.52734375
29.666666666666668,0.5537109375,0.52734375
29.683333333333334,0.5625,0.52734375
29.7,0.5712890625,0.52734375
29.716666666666665,0.580078125,0.52734375
29.733333333333334,0.5888671875,0.52734375
29.75,0.59765625,0.52734375
29.766666666666666,0.6064453125,0.615234375
29.783333333333335,0.615234375,0.615234375
29.8,0.6240234375,0.52734375
29.816666666666666,0.6328125,0.615234375
29.833333333333332,0.6416015625,0.52734375
29.85,0.650390625,0.615234375
29.866666666666667,0.6591796875,0.615234375
29.883333333333333,0.66796875,0.615234375
29.9,0.6767578125,0.615234375
29.916666666666668,0.685546875,0.615234375
29.933333333333334,0.6943359375,0.615234375
29.95,0.703125,0.703125
29.966666666666665,0.7119140625,0.703125
29.983333333333334,0.720703125,0.703125
30.0,0.7294921875,0.703125
30.016666666666666,0.73828125,0.703125
30.033333333333335,0.7470703125,0.703125
30.05,0.755859375,0.703125
30.066666666666666,0.7646484375,0.703125
30.083333333333332,0.7734375,0.791015625
30.1,0.7822265625,0.703125
30.116666666666667,0.791015625,0.791015625
30.133333333333333,0.7998046875,0.791015625
30.15,0.80859375,0.791015625
30.166666666666668,0.8173828125,0.791015625
30.183333333333334,0.826171875,0.791015625
30.2,0.8349609375,0.791015625
30.216666666666665,0.84375,0.791015625
30.233333333333334,0.8525390625,0.791015625
30.25,0.861328125,0.87890625
30.266666666666666,0.8701171875,0.87890625
30.283333333333335,0.87890625,0.791015625
30.3,0.0,-0.087890625
30.316666666666666,0.0087890625,0.0
30.333333333333332,0.017578125,0.0
30.35,0.0263671875,0.0
30.366666666666667,0.03515625,0.0
30.383333333333333,0.0439453125,0.0
30.4,0.052734375,0.0
30.416666666666668,0.0615234375,0.087890625
30.433333333333334,0.0703125,0.0
30.45,0.0791015625,0.0
30.466666666666665,0.087890625,0.0
30.483333333333334,0.0966796875,0.087890625
30.5,0.10546875,0.087890625
30.516666666666666,0.1142578125,0.087890625
30.533333333333335,0.123046875,0.087890625
30.55,0.1318359375,0.087890625
30.566666666666666,0.140625,0.087890625
30.583333333333332,0.1494140625,0.087890625
30.6,0.158203125,0.17578125
30.616666666666667,0.1669921875,0.17578125
30.633333333333333,0.17578125,0.17578125
30.65,0.1845703125,0.17578125
30.666666666666668,0.193359375,0.17578125
30.683333333333334,0.2021484375,0.17578125
30.7,0.2109375,0.17578125
30.716666666666665,0.2197265625,0.17578125
30.733333333333334,0.228515625,0.17578125
30.75,0.2373046875,0.17578125
30.766666666666666,0.24609375,0.263671875
30.783333333333335,0.2548828125,0.17578125
30.8,0.263671875,0.17578125
30.816666666666666,0.2724609375,0.263671875
30.833333333333332,0.28125,0.17578125
30.85,0.2900390625,0.263671875
30.866666666666667,0.298828125,0.263671875
30.883333333333333,0.3076171875,0.263671875
30.9,0.31640625,0.263671875
30.916666666666668,0.3251953125,0.263671875
30.933333333333334,0.333984375,0.263671875
30.95,0.3427734375,0.263671875
30.966666666666665,0.3515625,0.263671875
30.983333333333334,0.3603515625,0.3515625
31.0,0.369140625,0.263671875
31.016666666666666,0.3779296875,0.3515625
31.033333333333335,0.38671875,0.3515625
31.05,0.3955078125,0.3515625
31.066666666666666,0.404296875,0.3515625
31.083333333333332,0.4130859375,0.3515625
31.1,0.421875,0.3515625
31.116666666666667,0.4306640625,0.3515625
31.133333333333333,0.439453125,0.3515625
31.15,0.4482421875,0.439453125
31.166666666666668,0.45703125,0.439453125
31.183333333333334,0.4658203125,0.439453125
31.2,0.474609375,0.439453125
31.216666666666665,0.4833984375,0.439453125
31.233333333333334,0.4921875,0.439453125
31.25,0.5009765625,0.439453125
31.266666666666666,0.509765625,0.439453125
31.283333333333335,0.5185546875,0.52734375
31.3,0.52734375,0.52734375
31.316666666666666,0.5361328125,0.52734375
31.333333333333332,0.544921875,0.52734375
31.35,0.5537109375,0.52734375
31.366666666666667,0.5625,0.52734375
31.383333333333333,0.5712890625,0.52734375
31.4,0.580078125,0.52734375
31.416666666666668,0.5888671875,0.615234375
31.433333333333334,0.59765625,0.615234375
31.45,0.6064453125,0.615234375
31.466666666666665,0.615234375,0.52734375
31.483333333333334,0.6240234375,0.615234375
31.5,0.6328125,0.615234375
31.516666666666666,0.6416015625,0.615234375
31.533333333333335,0.650390625,0.615234375
31.55,0.6591796875,0.615234375
31.566666666666666,0.66796875,0.615234375
31.583333333333332,0.6767578125,0.615234375
31.6,0.685546875,0.615234375
31.616666666666667,0.6943359375,0.703125
31.633333333333333,0.703125,0.703125
31.65,0.7119140625,0.703125
31.666666666666668,0.720703125,0.703125
31.683333333333334,0.7294921875,0.703125
31.7,0.73828125,0.615234375
31.716666666666665,0.7470703125,0.703125
31.733333333333334,0.755859375,0.703125
31.75,0.7646484375,0.703125
31.766666666666666,0.7734375,0.791015625
31.783333333333335,0.7822265625,0.703125
31.8,0.791015625,0.703125
31.816666666666666,0.7998046875,0.703125
31.833333333333332,0.80859375,0.791015625
31.85,0.8173828125,0.791015625
31.866666666666667,0.826171875,0.791015625
31.883333333333333,0.8349609375,0.791015625
31.9,0.84375,0.791015625
31.916666666666668,0.8525390625,0.791015625
31.933333333333334,0.861328125,0.791015625
31.95,0.8701171875,0.791015625
31.966666666666665,0.87890625,0.87890625
31.983333333333334,0.0,-0.087890625
32.0,0.0087890625,0.0
32.016666666666666,0.017578125,0.0
32.03333333333333,0.0263671875,0.0
32.05,0.03515625,0.0
32.06666666666667,0.0439453125,0.0
32.083333333333336,0.052734375,0.0
32.1,0.0615234375,0.0
32.11666666666667,0.0703125,0.0
32.13333333333333,0.0791015625,0.0
32.15,0.087890625,0.087890625
32.166666666666664,0.0966796875,0.0
32.18333333333333,0.10546875,0.0
32.2,0.1142578125,0.0
32.21666666666667,0.123046875,0.087890625
32.233333333333334,0.1318359375,0.17578125
32.25,0.140625,0.087890625
32.266666666666666,0.1494140625,0.087890625
32.28333333333333,0.158203125,0.087890625
32.3,0.1669921875,0.087890625
32.31666666666667,0.17578125,0.087890625
32.333333333333336,0.1845703125,0.087890625
32.35,0.193359375,0.087890625
32.36666666666667,0.2021484375,0.17578125
32.38333333333333,0.2109375,0.17578125
32.4,0.2197265625,0.17578125
32.416666666666664,0.228515625,0.17578125
32.43333333333333,0.2373046875,0.263671875
32.45,0.24609375,0.17578125
32.46666666666667,0.2548828125,0.17578125
32.483333333333334,0.263671875,0.263671875
32.5,0.2724609375,0.263671875
32.516666666666666,0.28125,0.17578125
32.53333333333333,0.2900390625,0.263671875
32.55,0.298828125,0.263671875
32.56666666666667,0.3076171875,0.263671875
32.583333333333336,0.31640625,0.263671875
32.6,0.3251953125,0.263671875
32.61666666666667,0.333984375,0.3515625
32.63333333333333,0.3427734375,0.263671875
32.65,0.3515625,0.3515625
32.666666666666664,0.3603515625,0.3515625
32.68333333333333,0.369140625,0.3515625
32.7,0.3779296875,0.3515625
32.71666666666667,0.38671875,0.3515625
32.733333333333334,0.3955078125,0.3515625
32.75,0.404296875,0.3515625
32.766666666666666,0.4130859375,0.3515625
32.78333333333333,0.421875,0.3515625
32.8,0.4306640625,0.3515625
32.81666666666667,0.439453125,0.439453125
32.833333333333336,0.4482421875,0.3515625
32.85,0.45703125,0.439453125
32.86666666666667,0.4658203125,0.439453125
32.88333333333333,0.474609375,0.439453125
32.9,0.4833984375,0.439453125
32.916666666666664,0.4921875,0.439453125
32.93333333333333,0.5009765625,0.439453125
