# Dados do modulador AM - ECOM060 / Cap.5.3 - UFAL 2026.2
# s_am = (1+ma*m)*Ac*cos(2pi*fc*t) + ruido ; ma=0.50 fc=2000Hz sigma=0.020
"# Colunas: t[s], mensagem, portadora, sinal_am"
t,mensagem,portadora,sinal_am
0.117230,-0.411504,-0.968583,-0.783391
0.117240,-0.408026,-0.992115,-0.787620
0.117250,-0.404550,-1.000000,-0.805877
0.117260,-0.401077,-0.992115,-0.806645
0.117270,-0.397605,-0.968583,-0.756387
0.117280,-0.394135,-0.929776,-0.780647
0.117290,-0.390668,-0.876307,-0.714220
0.117300,-0.387204,-0.809017,-0.644946
0.117310,-0.383742,-0.728969,-0.627001
0.117320,-0.380283,-0.637424,-0.516496
0.117330,-0.376827,-0.535827,-0.472407
0.117340,-0.373374,-0.425779,-0.373275
0.117350,-0.369924,-0.309017,-0.258437
0.117360,-0.366477,-0.187381,-0.158956
0.117370,-0.363034,-0.062791,-0.026517
0.117380,-0.359594,0.062791,0.028396
0.117390,-0.356158,0.187381,0.197131
0.117400,-0.352726,0.309017,0.254721
0.117410,-0.349297,0.425779,0.306890
0.117420,-0.345873,0.535827,0.499146
0.117430,-0.342453,0.637424,0.493283
0.117440,-0.339037,0.728969,0.619368
0.117450,-0.335626,0.809017,0.690114
0.117460,-0.332219,0.876307,0.719988
0.117470,-0.328817,0.929776,0.789771
0.117480,-0.325419,0.968583,0.798414
0.117490,-0.322027,0.992115,0.840624
0.117500,-0.318639,1.000000,0.813342
0.117510,-0.315257,0.992115,0.822022
0.117520,-0.311880,0.968583,0.794059
0.117530,-0.308508,0.929776,0.805429
0.117540,-0.305142,0.876307,0.753858
0.117550,-0.301781,0.809017,0.685646
0.117560,-0.298426,0.728969,0.610995
0.117570,-0.295077,0.637424,0.510131
0.117580,-0.291734,0.535827,0.429820
0.117590,-0.288397,0.425779,0.364984
0.117600,-0.285066,0.309017,0.259676
0.117610,-0.281742,0.187381,0.142865
0.117620,-0.278424,0.062791,0.047031
0.117630,-0.275112,-0.062791,-0.045320
0.117640,-0.271807,-0.187381,-0.164851
0.117650,-0.268509,-0.309017,-0.274718
0.117660,-0.265218,-0.425779,-0.339159
0.117670,-0.261933,-0.535827,-0.471112
0.117680,-0.258656,-0.637424,-0.534966
0.117690,-0.255386,-0.728969,-0.635656
0.117700,-0.252123,-0.809017,-0.663062
0.117710,-0.248868,-0.876307,-0.807635
0.117720,-0.245620,-0.929776,-0.790645
0.117730,-0.242380,-0.968583,-0.846294
0.117740,-0.239148,-0.992115,-0.859074
0.117750,-0.235923,-1.000000,-0.887176
0.117760,-0.232706,-0.992115,-0.838014
0.117770,-0.229498,-0.968583,-0.866928
0.117780,-0.226297,-0.929776,-0.816873
0.117790,-0.223105,-0.876307,-0.796757
0.117800,-0.219921,-0.809017,-0.690160
0.117810,-0.216746,-0.728969,-0.635713
0.117820,-0.213579,-0.637424,-0.561103
0.117830,-0.210421,-0.535827,-0.472177
0.117840,-0.207272,-0.425779,-0.366048
0.117850,-0.204131,-0.309017,-0.250817
0.117860,-0.201000,-0.187381,-0.203450
0.117870,-0.197877,-0.062791,-0.054435
0.117880,-0.194764,0.062791,0.035656
0.117890,-0.191660,0.187381,0.191059
0.117900,-0.188565,0.309017,0.261138
0.117910,-0.185480,0.425779,0.339602
0.117920,-0.182404,0.535827,0.500797
0.117930,-0.179338,0.637424,0.568867
0.117940,-0.176281,0.728969,0.683914
0.117950,-0.173234,0.809017,0.732982
0.117960,-0.170198,0.876307,0.824627
0.117970,-0.167171,0.929776,0.824669
0.117980,-0.164154,0.968583,0.895598
0.117990,-0.161148,0.992115,0.918959
0.118000,-0.158151,1.000000,0.915469
0.118010,-0.155165,0.992115,0.920575
0.118020,-0.152190,0.968583,0.885534
0.118030,-0.149225,0.929776,0.870417
0.118040,-0.146270,0.876307,0.852763
0.118050,-0.143327,0.809017,0.737879
0.118060,-0.140394,0.728969,0.686407
0.118070,-0.137472,0.637424,0.588852
0.118080,-0.134560,0.535827,0.475299
0.118090,-0.131660,0.425779,0.399647
0.118100,-0.128771,0.309017,0.293251
0.118110,-0.125893,0.187381,0.154031
0.118120,-0.123026,0.062791,0.071089
0.118130,-0.120171,-0.062791,-0.042880
0.118140,-0.117327,-0.187381,-0.191033
0.118150,-0.114494,-0.309017,-0.267793
0.118160,-0.111673,-0.425779,-0.439308
0.118170,-0.108864,-0.535827,-0.487252
0.118180,-0.106066,-0.637424,-0.640478
0.118190,-0.103280,-0.728969,-0.699140
0.118200,-0.100506,-0.809017,-0.776609
0.118210,-0.097744,-0.876307,-0.868252
0.118220,-0.094994,-0.929776,-0.886103
0.118230,-0.092256,-0.968583,-0.929717
0.118240,-0.089530,-0.992115,-0.937211
0.118250,-0.086816,-1.000000,-0.969967
0.118260,-0.084114,-0.992115,-0.966420
0.118270,-0.081425,-0.968583,-0.919715
0.118280,-0.078748,-0.929776,-0.886761
0.118290,-0.076084,-0.876307,-0.865075
0.118300,-0.073432,-0.809017,-0.723189
0.118310,-0.070792,-0.728969,-0.670558
0.118320,-0.068166,-0.637424,-0.625240
0.118330,-0.065552,-0.535827,-0.525634
0.118340,-0.062950,-0.425779,-0.410150
0.118350,-0.060362,-0.309017,-0.298896
0.118360,-0.057786,-0.187381,-0.209678
0.118370,-0.055223,-0.062791,-0.068301
0.118380,-0.052673,0.062791,0.088294
0.118390,-0.050137,0.187381,0.181910
0.118400,-0.047613,0.309017,0.323293
0.118410,-0.045103,0.425779,0.417519
0.118420,-0.042605,0.535827,0.547189
0.118430,-0.040121,0.637424,0.625277
0.118440,-0.037650,0.728969,0.755121
0.118450,-0.035193,0.809017,0.780309
0.118460,-0.032749,0.876307,0.862923
0.118470,-0.030318,0.929776,0.916830
0.118480,-0.027901,0.968583,0.937325
0.118490,-0.025497,0.992115,1.014998
0.118500,-0.023107,1.000000,0.990783
0.118510,-0.020731,0.992115,1.009823
0.118520,-0.018368,0.968583,0.980091
0.118530,-0.016019,0.929776,0.908148
0.118540,-0.013683,0.876307,0.913212
0.118550,-0.011362,0.809017,0.818134
0.118560,-0.009054,0.728969,0.696725
0.118570,-0.006760,0.637424,0.658064
0.118580,-0.004480,0.535827,0.533926
0.118590,-0.002214,0.425779,0.456247
0.118600,0.000038,0.309017,0.317061
0.118610,0.002276,0.187381,0.181336
0.118620,0.004500,0.062791,0.084127
0.118630,0.006710,-0.062791,-0.089776
0.118640,0.008906,-0.187381,-0.165228
0.118650,0.011088,-0.309017,-0.341073
0.118660,0.013255,-0.425779,-0.429942
0.118670,0.015409,-0.535827,-0.535018
0.118680,0.017548,-0.637424,-0.639809
0.118690,0.019673,-0.728969,-0.728521
0.118700,0.021783,-0.809017,-0.809631
0.118710,0.023880,-0.876307,-0.868061
0.118720,0.025962,-0.929776,-0.933426
0.118730,0.028029,-0.968583,-0.990263
0.118740,0.030083,-0.992115,-1.033998
0.118750,0.032122,-1.000000,-1.027129
0.118760,0.034146,-0.992115,-1.000389
0.118770,0.036156,-0.968583,-0.967600
0.118780,0.038152,-0.929776,-0.984413
0.118790,0.040133,-0.876307,-0.893350
0.118800,0.042100,-0.809017,-0.842862
0.118810,0.044052,-0.728969,-0.754555
0.118820,0.045990,-0.637424,-0.641491
0.118830,0.047913,-0.535827,-0.538985
0.118840,0.049821,-0.425779,-0.432177
0.118850,0.051715,-0.309017,-0.333261
0.118860,0.053595,-0.187381,-0.184600
0.118870,0.055460,-0.062791,-0.058587
0.118880,0.057310,0.062791,0.062221
0.118890,0.059146,0.187381,0.218310
0.118900,0.060967,0.309017,0.285795
0.118910,0.062773,0.425779,0.436923
0.118920,0.064565,0.535827,0.552303
0.118930,0.066343,0.637424,0.637364
0.118940,0.068105,0.728969,0.751275
0.118950,0.069853,0.809017,0.837980
0.118960,0.071587,0.876307,0.893095
0.118970,0.073306,0.929776,0.978858
0.118980,0.075010,0.968583,1.007718
0.118990,0.076699,0.992115,1.014441
0.119000,0.078374,1.000000,1.056674
0.119010,0.080035,0.992115,1.020278
0.119020,0.081680,0.968583,1.012077
0.119030,0.083311,0.929776,0.942525
0.119040,0.084928,0.876307,0.908835
0.119050,0.086530,0.809017,0.867770
0.119060,0.088117,0.728969,0.765959
0.119070,0.089690,0.637424,0.659677
0.119080,0.091248,0.535827,0.588948
0.119090,0.092792,0.425779,0.451727
0.119100,0.094321,0.309017,0.343448
0.119110,0.095835,0.187381,0.199521
0.119120,0.097335,0.062791,0.044467
0.119130,0.098821,-0.062791,-0.046352
0.119140,0.100292,-0.187381,-0.163814
0.119150,0.101748,-0.309017,-0.326499
0.119160,0.103190,-0.425779,-0.434724
0.119170,0.104618,-0.535827,-0.559220
0.119180,0.106031,-0.637424,-0.654803
0.119190,0.107430,-0.728969,-0.756444
0.119200,0.108814,-0.809017,-0.865897
0.119210,0.110184,-0.876307,-0.935681
0.119220,0.111540,-0.929776,-0.980079
0.119230,0.112881,-0.968583,-1.032301
0.119240,0.114208,-0.992115,-1.002177
0.119250,0.115521,-1.000000,-1.047200
0.119260,0.116820,-0.992115,-1.056514
0.119270,0.118104,-0.968583,-0.998886
0.119280,0.119374,-0.929776,-1.000759
0.119290,0.120630,-0.876307,-0.928980
0.119300,0.121872,-0.809017,-0.888405
0.119310,0.123100,-0.728969,-0.732826
0.119320,0.124314,-0.637424,-0.648110
0.119330,0.125513,-0.535827,-0.591157
0.119340,0.126699,-0.425779,-0.449007
0.119350,0.127870,-0.309017,-0.304500
0.119360,0.129028,-0.187381,-0.191408
0.119370,0.130172,-0.062791,-0.043564
0.119380,0.131302,0.062791,0.076188
0.119390,0.132418,0.187381,0.164253
0.119400,0.133520,0.309017,0.342064
0.119410,0.134609,0.425779,0.458162
0.119420,0.135684,0.535827,0.586295
0.119430,0.136745,0.637424,0.686342
0.119440,0.137793,0.728969,0.756868
0.119450,0.138827,0.809017,0.829753
0.119460,0.139847,0.876307,0.925084
0.119470,0.140854,0.929776,0.986549
0.119480,0.141847,0.968583,1.034143
0.119490,0.142828,0.992115,1.067013
0.119500,0.143794,1.000000,1.107491
0.119510,0.144748,0.992115,1.064771
0.119520,0.145688,0.968583,1.018078
0.119530,0.146615,0.929776,1.031013
0.119540,0.147528,0.876307,0.969406
0.119550,0.148429,0.809017,0.838167
0.119560,0.149316,0.728969,0.752988
0.119570,0.150191,0.637424,0.686733
0.119580,0.151052,0.535827,0.550112
0.119590,0.151901,0.425779,0.457739
0.119600,0.152737,0.309017,0.329504
0.119610,0.153560,0.187381,0.201496
0.119620,0.154370,0.062791,0.051133
0.119630,0.155167,-0.062791,-0.091842
0.119640,0.155952,-0.187381,-0.190669
0.119650,0.156725,-0.309017,-0.300210
0.119660,0.157484,-0.425779,-0.473242
0.119670,0.158232,-0.535827,-0.575627
0.119680,0.158967,-0.637424,-0.667824
0.119690,0.159689,-0.728969,-0.818345
0.119700,0.160400,-0.809017,-0.885572
0.119710,0.161098,-0.876307,-0.953314
0.119720,0.161784,-0.929776,-1.011967
0.119730,0.162457,-0.968583,-1.069782
0.119740,0.163119,-0.992115,-1.044298
0.119750,0.163769,-1.000000,-1.068052
0.119760,0.164407,-0.992115,-1.046576
0.119770,0.165033,-0.968583,-1.044121
0.119780,0.165648,-0.929776,-1.018430
0.119790,0.166251,-0.876307,-0.931242
0.119800,0.166842,-0.809017,-0.898857
0.119810,0.167421,-0.728969,-0.805414
0.119820,0.167989,-0.637424,-0.692401
0.119830,0.168546,-0.535827,-0.598397
0.119840,0.169091,-0.425779,-0.456151
0.119850,0.169625,-0.309017,-0.327056
0.119860,0.170148,-0.187381,-0.207227
0.119870,0.170660,-0.062791,-0.071478
0.119880,0.171161,0.062791,0.033084
0.119890,0.171650,0.187381,0.215536
0.119900,0.172129,0.309017,0.365318
0.119910,0.172597,0.425779,0.467220
0.119920,0.173055,0.535827,0.578040
0.119930,0.173501,0.637424,0.687857
0.119940,0.173937,0.728969,0.799812
0.119950,0.174363,0.809017,0.889048
0.119960,0.174778,0.876307,1.001297
0.119970,0.175183,0.929776,1.047165
0.119980,0.175577,0.968583,1.056091
0.119990,0.175961,0.992115,1.083838
0.120000,0.176336,1.000000,1.062452
0.120010,0.176700,0.992115,1.093404
0.120020,0.177054,0.968583,1.021800
0.120030,0.177398,0.929776,1.023381
0.120040,0.177733,0.876307,0.932956
0.120050,0.178058,0.809017,0.854661
0.120060,0.178373,0.728969,0.811046
0.120070,0.178679,0.637424,0.673720
0.120080,0.178975,0.535827,0.573853
0.120090,0.179262,0.425779,0.468761
0.120100,0.179540,0.309017,0.311768
0.120110,0.179808,0.187381,0.186687
0.120120,0.180068,0.062791,0.055110
0.120130,0.180318,-0.062791,-0.081868
0.120140,0.180560,-0.187381,-0.199529
0.120150,0.180793,-0.309017,-0.320123
0.120160,0.181017,-0.425779,-0.464140
0.120170,0.181232,-0.535827,-0.594969
0.120180,0.181439,-0.637424,-0.691323
0.120190,0.181637,-0.728969,-0.785888
0.120200,0.181827,-0.809017,-0.867878
0.120210,0.182009,-0.876307,-0.986261
0.120220,0.182183,-0.929776,-1.029395
0.120230,0.182348,-0.968583,-1.064870
0.120240,0.182506,-0.992115,-1.072959
0.120250,0.182655,-1.000000,-1.107572
0.120260,0.182797,-0.992115,-1.078783
0.120270,0.182931,-0.968583,-1.084236
0.120280,0.183057,-0.929776,-1.023061
0.120290,0.183176,-0.876307,-0.968340
0.120300,0.183288,-0.809017,-0.919510
0.120310,0.183392,-0.728969,-0.760780
0.120320,0.183489,-0.637424,-0.673067
0.120330,0.183579,-0.535827,-0.571573
0.120340,0.183662,-0.425779,-0.456552
0.120350,0.183738,-0.309017,-0.300326
0.120360,0.183807,-0.187381,-0.168759
0.120370,0.183869,-0.062791,-0.046381
0.120380,0.183925,0.062791,0.082161
0.120390,0.183974,0.187381,0.221804
0.120400,0.184016,0.309017,0.344401
0.120410,0.184053,0.425779,0.481365
0.120420,0.184083,0.535827,0.590427
0.120430,0.184107,0.637424,0.690562
0.120440,0.184125,0.728969,0.810832
0.120450,0.184137,0.809017,0.905519
0.120460,0.184143,0.876307,0.959248
0.120470,0.184143,0.929776,1.014317
0.120480,0.184138,0.968583,1.073553
0.120490,0.184127,0.992115,1.072454
0.120500,0.184111,1.000000,1.085755
0.120510,0.184090,0.992115,1.052254
0.120520,0.184063,0.968583,1.072270
0.120530,0.184031,0.929776,1.027924
0.120540,0.183994,0.876307,0.979453
0.120550,0.183953,0.809017,0.899299
0.120560,0.183906,0.728969,0.791712
0.120570,0.183855,0.637424,0.694068
0.120580,0.183799,0.535827,0.570559
0.120590,0.183739,0.425779,0.456621
0.120600,0.183674,0.309017,0.310665
0.120610,0.183605,0.187381,0.222296
0.120620,0.183532,0.062791,0.046323
0.120630,0.183454,-0.062791,-0.046599
0.120640,0.183373,-0.187381,-0.181501
0.120650,0.183288,-0.309017,-0.330646
0.120660,0.183199,-0.425779,-0.453295
0.120670,0.183107,-0.535827,-0.600001
0.120680,0.183011,-0.637424,-0.646988
0.120690,0.182912,-0.728969,-0.781623
0.120700,0.182809,-0.809017,-0.884326
0.120710,0.182703,-0.876307,-0.965064
0.120720,0.182594,-0.929776,-1.024125
0.120730,0.182482,-0.968583,-1.040719
0.120740,0.182367,-0.992115,-1.084195
0.120750,0.182249,-1.000000,-1.081149
0.120760,0.182128,-0.992115,-1.084671
0.120770,0.182005,-0.968583,-1.042920
0.120780,0.181880,-0.929776,-0.980517
0.120790,0.181752,-0.876307,-0.946067
0.120800,0.181622,-0.809017,-0.854158
0.120810,0.181490,-0.728969,-0.778928
0.120820,0.181355,-0.637424,-0.687532
0.120830,0.181219,-0.535827,-0.570618
0.120840,0.181081,-0.425779,-0.440823
0.120850,0.180941,-0.309017,-0.315515
0.120860,0.180800,-0.187381,-0.229825
0.120870,0.180657,-0.062791,-0.048396
0.120880,0.180513,0.062791,0.073820
0.120890,0.180367,0.187381,0.188665
0.120900,0.180220,0.309017,0.320440
0.120910,0.180073,0.425779,0.452153
0.120920,0.179924,0.535827,0.587003
0.120930,0.179774,0.637424,0.726816
0.120940,0.179624,0.728969,0.771002
0.120950,0.179473,0.809017,0.886784
0.120960,0.179321,0.876307,0.925327
0.120970,0.179169,0.929776,1.004867
0.120980,0.179017,0.968583,1.070535
0.120990,0.178865,0.992115,1.108496
0.121000,0.178712,1.000000,1.135226
0.121010,0.178559,0.992115,1.077636
0.121020,0.178407,0.968583,1.068942
0.121030,0.178255,0.929776,1.028820
0.121040,0.178103,0.876307,0.946422
0.121050,0.177951,0.809017,0.892173
0.121060,0.177800,0.728969,0.793413
0.121070,0.177650,0.637424,0.712115
0.121080,0.177500,0.535827,0.601015
0.121090,0.177351,0.425779,0.433950
0.121100,0.177204,0.309017,0.335378
0.121110,0.177057,0.187381,0.199943
0.121120,0.176911,0.062791,0.045371
0.121130,0.176767,-0.062791,-0.018753
0.121140,0.176624,-0.187381,-0.190945
0.121150,0.176483,-0.309017,-0.356783
0.121160,0.176343,-0.425779,-0.475992
0.121170,0.176205,-0.535827,-0.601710
0.121180,0.176068,-0.637424,-0.694331
0.121190,0.175934,-0.728969,-0.792202
0.121200,0.175802,-0.809017,-0.890713
0.121210,0.175671,-0.876307,-0.969635
0.121220,0.175543,-0.929776,-1.029737
0.121230,0.175417,-0.968583,-1.018811
0.121240,0.175294,-0.992115,-1.081586
0.121250,0.175173,-1.000000,-1.101260
0.121260,0.175055,-0.992115,-1.080810
0.121270,0.174940,-0.968583,-1.068972
0.121280,0.174827,-0.929776,-1.000494
0.121290,0.174717,-0.876307,-0.966468
0.121300,0.174611,-0.809017,-0.899727
0.121310,0.174507,-0.728969,-0.762659
0.121320,0.174407,-0.637424,-0.710393
0.121330,0.174310,-0.535827,-0.573121
0.121340,0.174216,-0.425779,-0.458364
0.121350,0.174126,-0.309017,-0.310513
0.121360,0.174040,-0.187381,-0.216934
0.121370,0.173957,-0.062791,-0.083828
0.121380,0.173879,0.062791,0.096741
0.121390,0.173804,0.187381,0.187958
0.121400,0.173733,0.309017,0.305462
0.121410,0.173666,0.425779,0.456394
0.121420,0.173604,0.535827,0.626467
0.121430,0.173545,0.637424,0.689228
0.121440,0.173492,0.728969,0.802539
0.121450,0.173442,0.809017,0.879773
0.121460,0.173398,0.876307,0.945255
0.121470,0.173358,0.929776,1.015698
0.121480,0.173323,0.968583,1.030968
0.121490,0.173293,0.992115,1.075033
0.121500,0.173267,1.000000,1.092179
0.121510,0.173247,0.992115,1.106670
0.121520,0.173232,0.968583,1.012552
0.121530,0.173222,0.929776,1.038445
0.121540,0.173218,0.876307,0.949286
0.121550,0.173219,0.809017,0.859629
0.121560,0.173226,0.728969,0.813994
0.121570,0.173238,0.637424,0.684507
0.121580,0.173256,0.535827,0.562510
0.121590,0.173280,0.425779,0.463403
0.121600,0.173309,0.309017,0.290537
0.121610,0.173345,0.187381,0.204367
0.121620,0.173387,0.062791,0.099898
0.121630,0.173435,-0.062791,-0.045695
0.121640,0.173489,-0.187381,-0.199111
0.121650,0.173549,-0.309017,-0.322788
0.121660,0.173616,-0.425779,-0.470057
0.121670,0.173690,-0.535827,-0.571966
0.121680,0.173770,-0.637424,-0.713604
0.121690,0.173856,-0.728969,-0.790650
0.121700,0.173950,-0.809017,-0.873221
0.121710,0.174050,-0.876307,-0.945943
0.121720,0.174158,-0.929776,-1.034150
0.121730,0.174272,-0.968583,-1.049062
0.121740,0.174393,-0.992115,-1.106723
0.121750,0.174522,-1.000000,-1.090763
0.121760,0.174658,-0.992115,-1.079016
0.121770,0.174801,-0.968583,-1.046518
0.121780,0.174951,-0.929776,-0.987285
0.121790,0.175110,-0.876307,-0.970838
0.121800,0.175275,-0.809017,-0.887170
0.121810,0.175449,-0.728969,-0.768138
0.121820,0.175630,-0.637424,-0.712643
0.121830,0.175818,-0.535827,-0.569457
0.121840,0.176015,-0.425779,-0.476354
0.121850,0.176220,-0.309017,-0.337584
0.121860,0.176433,-0.187381,-0.210050
0.121870,0.176654,-0.062791,-0.066236
0.121880,0.176883,0.062791,0.055188
0.121890,0.177120,0.187381,0.210534
0.121900,0.177366,0.309017,0.329216
0.121910,0.177620,0.425779,0.475827
0.121920,0.177882,0.535827,0.605715
0.121930,0.178153,0.637424,0.681761
0.121940,0.178433,0.728969,0.759262
0.121950,0.178721,0.809017,0.878388
0.121960,0.179018,0.876307,0.977404
0.121970,0.179324,0.929776,1.009436
0.121980,0.179639,0.968583,1.053438
0.121990,0.179963,0.992115,1.091279
0.122000,0.180296,1.000000,1.117816
0.122010,0.180638,0.992115,1.082640
0.122020,0.180989,0.968583,1.073906
0.122030,0.181349,0.929776,1.028022
0.122040,0.181718,0.876307,0.942472
0.122050,0.182097,0.809017,0.883310
0.122060,0.182485,0.728969,0.813969
0.122070,0.182883,0.637424,0.686795
0.122080,0.183290,0.535827,0.577776
0.122090,0.183707,0.425779,0.489109
0.122100,0.184133,0.309017,0.379062
0.122110,0.184569,0.187381,0.176594
0.122120,0.185015,0.062791,0.079672
0.122130,0.185471,-0.062791,-0.030186
0.122140,0.185936,-0.187381,-0.226849
0.122150,0.186411,-0.309017,-0.307353
0.122160,0.186897,-0.425779,-0.468845
0.122170,0.187392,-0.535827,-0.594385
0.122180,0.187898,-0.637424,-0.729797
0.122190,0.188413,-0.728969,-0.781726
0.122200,0.188939,-0.809017,-0.892407
0.122210,0.189475,-0.876307,-0.964467
0.122220,0.190021,-0.929776,-1.009144
0.122230,0.190577,-0.968583,-1.067009
0.122240,0.191144,-0.992115,-1.086190
0.122250,0.191722,-1.000000,-1.110118
0.122260,0.192309,-0.992115,-1.078739
0.122270,0.192908,-0.968583,-1.061574
0.122280,0.193516,-0.929776,-0.992990
0.122290,0.194136,-0.876307,-0.972376
0.122300,0.194766,-0.809017,-0.893413
0.122310,0.195407,-0.728969,-0.797417
0.122320,0.196058,-0.637424,-0.701573
0.122330,0.196720,-0.535827,-0.569549
0.122340,0.197393,-0.425779,-0.459594
0.122350,0.198077,-0.309017,-0.344655
0.122360,0.198772,-0.187381,-0.183736
0.122370,0.199477,-0.062791,-0.054749
0.122380,0.200194,0.062791,0.060908
0.122390,0.200921,0.187381,0.207468
0.122400,0.201660,0.309017,0.315721
0.122410,0.202409,0.425779,0.468166
0.122420,0.203170,0.535827,0.621091
0.122430,0.203942,0.637424,0.721034
0.122440,0.204725,0.728969,0.799099
0.122450,0.205519,0.809017,0.899702
0.122460,0.206324,0.876307,0.938815
0.122470,0.207141,0.929776,1.022937
0.122480,0.207968,0.968583,1.052336
0.122490,0.208807,0.992115,1.085943
0.122500,0.209658,1.000000,1.055615
0.122510,0.210519,0.992115,1.108123
0.122520,0.211393,0.968583,1.033124
0.122530,0.212277,0.929776,1.038051
0.122540,0.213173,0.876307,0.964419
0.122550,0.214080,0.809017,0.892295
0.122560,0.214999,0.728969,0.800356
0.122570,0.215929,0.637424,0.710249
0.122580,0.216871,0.535827,0.577417
0.122590,0.217824,0.425779,0.463755
0.122600,0.218789,0.309017,0.348719
0.122610,0.219765,0.187381,0.173145
0.122620,0.220753,0.062791,0.075025
0.122630,0.221752,-0.062791,-0.065614
0.122640,0.222763,-0.187381,-0.220449
0.122650,0.223785,-0.309017,-0.300594
0.122660,0.224819,-0.425779,-0.456262
0.122670,0.225865,-0.535827,-0.622616
0.122680,0.226922,-0.637424,-0.699742
0.122690,0.227991,-0.728969,-0.828771
0.122700,0.229072,-0.809017,-0.898088
0.122710,0.230164,-0.876307,-0.952015
0.122720,0.231268,-0.929776,-1.002926
0.122730,0.232384,-0.968583,-1.083480
0.122740,0.233511,-0.992115,-1.105897
0.122750,0.234650,-1.000000,-1.116051
0.122760,0.235800,-0.992115,-1.105731
0.122770,0.236963,-0.968583,-1.066353
0.122780,0.238136,-0.929776,-1.028260
0.122790,0.239322,-0.876307,-0.973570
0.122800,0.240519,-0.809017,-0.901469
0.122810,0.241728,-0.728969,-0.833597
0.122820,0.242949,-0.637424,-0.748159
0.122830,0.244181,-0.535827,-0.613640
0.122840,0.245425,-0.425779,-0.491399
0.122850,0.246680,-0.309017,-0.343936
0.122860,0.247947,-0.187381,-0.203606
0.122870,0.249226,-0.062791,-0.094036
0.122880,0.250517,0.062791,0.072228
